"","fecha_v","edad_final","TipoAtencion","sexo","Sum"
"579",2020-04-19,24,"Consulta","hombre",1
"580",2020-04-19,27,"Consulta","hombre",1
"581",2020-04-19,27,"Urgencia","hombre",1
"582",2020-04-19,29,"Urgencia","hombre",1
"583",2020-04-19,59,"Consulta","hombre",1
"584",2020-04-19,61,"Consulta","mujer",1
"585",2020-04-19,63,"Consulta","hombre",1
"586",2020-04-19,66,"Consulta","hombre",1
"587",2020-04-19,70,"Consulta","hombre",1
"588",2020-04-19,72,"Consulta","mujer",1
"589",2020-04-19,74,"Urgencia","hombre",1
"590",2020-04-19,80,"Hospitalizacion","hombre",1
"591",2020-04-20,1,"Consulta","mujer",1
"592",2020-04-20,4,"Consulta","hombre",2
"593",2020-04-20,4,"Consulta","mujer",2
"594",2020-04-20,5,"Consulta","hombre",1
"595",2020-04-20,7,"Consulta","mujer",1
"596",2020-04-20,8,"Consulta","mujer",1
"597",2020-04-20,9,"Consulta","mujer",1
"598",2020-04-20,10,"Consulta","hombre",1
"599",2020-04-20,10,"Consulta","mujer",1
"600",2020-04-20,12,"Consulta","hombre",1
"601",2020-04-20,12,"Consulta","mujer",1
"602",2020-04-20,13,"Consulta","hombre",1
"603",2020-04-20,14,"Consulta","mujer",1
"604",2020-04-20,16,"Consulta","mujer",1
"605",2020-04-20,17,"Consulta","mujer",2
"606",2020-04-20,18,"Consulta","hombre",1
"607",2020-04-20,18,"Consulta","mujer",2
"608",2020-04-20,19,"Consulta","mujer",8
"609",2020-04-20,20,"Consulta","mujer",6
"610",2020-04-20,21,"Consulta","hombre",1
"611",2020-04-20,21,"Consulta","mujer",8
"612",2020-04-20,22,"Consulta","mujer",1
"613",2020-04-20,23,"Consulta","mujer",4
"614",2020-04-20,24,"Consulta","mujer",6
"615",2020-04-20,25,"Consulta","mujer",4
"616",2020-04-20,26,"Consulta","mujer",2
"617",2020-04-20,27,"Consulta","mujer",5
"618",2020-04-20,28,"Consulta","mujer",2
"619",2020-04-20,29,"Consulta","hombre",1
"620",2020-04-20,29,"Consulta","mujer",6
"621",2020-04-20,30,"Consulta","mujer",5
"622",2020-04-20,31,"Consulta","mujer",4
"623",2020-04-20,32,"Consulta","hombre",1
"624",2020-04-20,32,"Consulta","mujer",1
"625",2020-04-20,33,"Consulta","mujer",2
"626",2020-04-20,34,"Consulta","hombre",1
"627",2020-04-20,34,"Consulta","mujer",1
"628",2020-04-20,35,"Consulta","mujer",2
"629",2020-04-20,37,"Consulta","mujer",1
"630",2020-04-20,38,"Consulta","hombre",2
"631",2020-04-20,38,"Consulta","mujer",2
"632",2020-04-20,39,"Consulta","hombre",1
"633",2020-04-20,39,"Consulta","mujer",2
"634",2020-04-20,41,"Consulta","hombre",1
"635",2020-04-20,41,"Consulta","mujer",3
"636",2020-04-20,42,"Consulta","mujer",1
"637",2020-04-20,43,"Consulta","hombre",1
"638",2020-04-20,43,"Consulta","mujer",1
"639",2020-04-20,45,"Consulta","mujer",1
"640",2020-04-20,46,"Consulta","hombre",1
"641",2020-04-20,47,"Consulta","hombre",1
"642",2020-04-20,49,"Consulta","hombre",1
"643",2020-04-20,49,"Consulta","mujer",1
"644",2020-04-20,51,"Consulta","hombre",1
"645",2020-04-20,52,"Consulta","hombre",1
"646",2020-04-20,52,"Consulta","mujer",1
"647",2020-04-20,53,"Consulta","hombre",1
"648",2020-04-20,53,"Consulta","mujer",1
"649",2020-04-20,53,"Urgencia","mujer",1
"650",2020-04-20,54,"Consulta","hombre",2
"651",2020-04-20,55,"Consulta","hombre",1
"652",2020-04-20,55,"Consulta","mujer",2
"653",2020-04-20,56,"Consulta","mujer",1
"654",2020-04-20,58,"Consulta","hombre",1
"655",2020-04-20,59,"Consulta","hombre",2
"656",2020-04-20,60,"Consulta","mujer",1
"657",2020-04-20,61,"Consulta","mujer",1
"658",2020-04-20,62,"Consulta","hombre",1
"659",2020-04-20,62,"Consulta","mujer",1
"660",2020-04-20,63,"Consulta","hombre",1
"661",2020-04-20,63,"Consulta","mujer",2
"662",2020-04-20,64,"Consulta","mujer",1
"663",2020-04-20,66,"Consulta","hombre",2
"664",2020-04-20,68,"Consulta","hombre",1
"665",2020-04-20,70,"Consulta","hombre",1
"666",2020-04-20,70,"Consulta","mujer",1
"667",2020-04-20,71,"Consulta","mujer",1
"668",2020-04-20,72,"Consulta","hombre",1
"669",2020-04-20,72,"Consulta","mujer",2
"670",2020-04-20,74,"Consulta","hombre",1
"671",2020-04-20,74,"Consulta","mujer",1
"672",2020-04-20,76,"Consulta","hombre",1
"673",2020-04-20,76,"Consulta","mujer",1
"674",2020-04-20,77,"Consulta","mujer",1
"675",2020-04-20,78,"Consulta","mujer",1
"676",2020-04-20,81,"Consulta","hombre",1
"677",2020-04-20,82,"Consulta","mujer",1
"678",2020-04-20,86,"Consulta","mujer",1
"679",2020-04-20,88,"Consulta","mujer",1
"680",2020-04-21,5,"Consulta","hombre",1
"681",2020-04-21,17,"Consulta","mujer",1
"682",2020-04-21,19,"Consulta","mujer",1
"683",2020-04-21,23,"Consulta","mujer",1
"684",2020-04-21,24,"Consulta","mujer",1
"685",2020-04-21,29,"Consulta","mujer",1
"686",2020-04-21,29,"Urgencia","mujer",1
"687",2020-04-21,30,"Consulta","mujer",1
"688",2020-04-21,31,"Consulta","mujer",1
"689",2020-04-21,38,"Consulta","hombre",1
"690",2020-04-21,39,"Consulta","mujer",1
"691",2020-04-21,40,"Consulta","mujer",1
"692",2020-04-21,42,"Consulta","mujer",1
"693",2020-04-21,46,"Consulta","mujer",1
"694",2020-04-21,48,"Consulta","mujer",1
"695",2020-04-21,49,"Consulta","hombre",1
"696",2020-04-21,50,"Consulta","hombre",1
"697",2020-04-21,50,"Consulta","mujer",1
"698",2020-04-21,51,"Consulta","hombre",2
"699",2020-04-21,51,"Hospitalizacion","hombre",1
"700",2020-04-21,53,"Consulta","hombre",1
"701",2020-04-21,54,"Consulta","hombre",1
"702",2020-04-21,57,"Consulta","mujer",1
"703",2020-04-21,58,"Consulta","hombre",1
"704",2020-04-21,59,"Consulta","hombre",2
"705",2020-04-21,59,"Consulta","mujer",2
"706",2020-04-21,61,"Consulta","mujer",1
"707",2020-04-21,63,"Consulta","hombre",1
"708",2020-04-21,63,"Consulta","mujer",1
"709",2020-04-21,64,"Consulta","hombre",1
"710",2020-04-21,66,"Consulta","hombre",1
"711",2020-04-21,68,"Consulta","hombre",1
"712",2020-04-21,72,"Consulta","hombre",1
"713",2020-04-21,72,"Consulta","mujer",1
"714",2020-04-21,76,"Consulta","mujer",1
"715",2020-04-21,77,"Consulta","hombre",1
"716",2020-04-21,81,"Consulta","hombre",1
"717",2020-04-21,83,"Consulta","hombre",2
"718",2020-04-21,85,"Consulta","hombre",1
"719",2020-04-22,5,"Consulta","hombre",1
"720",2020-04-22,17,"Consulta","mujer",1
"721",2020-04-22,19,"Consulta","hombre",1
"722",2020-04-22,20,"Consulta","hombre",1
"723",2020-04-22,23,"Consulta","mujer",1
"724",2020-04-22,27,"Consulta","mujer",1
"725",2020-04-22,34,"Consulta","hombre",1
"726",2020-04-22,35,"Consulta","hombre",1
"727",2020-04-22,38,"Consulta","hombre",1
"728",2020-04-22,42,"Consulta","mujer",3
"729",2020-04-22,45,"Hospitalizacion","mujer",1
"730",2020-04-22,46,"Consulta","hombre",1
"731",2020-04-22,49,"Consulta","mujer",1
"732",2020-04-22,51,"Consulta","hombre",1
"733",2020-04-22,53,"Consulta","mujer",1
"734",2020-04-22,54,"Consulta","mujer",1
"735",2020-04-22,55,"Consulta","mujer",1
"736",2020-04-22,57,"Consulta","hombre",1
"737",2020-04-22,59,"Consulta","hombre",1
"738",2020-04-22,60,"Consulta","hombre",1
"739",2020-04-22,60,"Consulta","mujer",1
"740",2020-04-22,61,"Consulta","hombre",3
"741",2020-04-22,61,"Consulta","mujer",3
"742",2020-04-22,63,"Consulta","hombre",1
"743",2020-04-22,63,"Consulta","mujer",1
"744",2020-04-22,63,"Hospitalizacion","hombre",1
"745",2020-04-22,64,"Consulta","hombre",1
"746",2020-04-22,64,"Consulta","mujer",2
"747",2020-04-22,65,"Consulta","mujer",1
"748",2020-04-22,66,"Consulta","hombre",1
"749",2020-04-22,66,"Consulta","mujer",1
"750",2020-04-22,67,"Consulta","hombre",1
"751",2020-04-22,67,"Consulta","mujer",1
"752",2020-04-22,68,"Consulta","mujer",4
"753",2020-04-22,69,"Consulta","hombre",2
"754",2020-04-22,69,"Consulta","mujer",1
"755",2020-04-22,69,"Urgencia","hombre",1
"756",2020-04-22,70,"Consulta","mujer",1
"757",2020-04-22,71,"Consulta","mujer",1
"758",2020-04-22,72,"Consulta","hombre",1
"759",2020-04-22,72,"Consulta","mujer",2
"760",2020-04-22,73,"Consulta","mujer",3
"761",2020-04-22,75,"Consulta","mujer",1
"762",2020-04-22,76,"Consulta","mujer",1
"763",2020-04-22,77,"Consulta","mujer",1
"764",2020-04-22,79,"Consulta","hombre",1
"765",2020-04-22,83,"Consulta","hombre",1
"766",2020-04-22,84,"Consulta","hombre",3
"767",2020-04-22,84,"Consulta","mujer",1
"768",2020-04-22,84,"Hospitalizacion","hombre",1
"769",2020-04-22,85,"Consulta","mujer",1
"770",2020-04-22,86,"Consulta","mujer",1
"771",2020-04-22,87,"Consulta","mujer",1
"772",2020-04-22,89,"Consulta","mujer",1
"773",2020-04-23,5,"Consulta","hombre",1
"774",2020-04-23,5,"Consulta","mujer",1
"775",2020-04-23,17,"Consulta","mujer",1
"776",2020-04-23,19,"Consulta","hombre",1
"777",2020-04-23,22,"Consulta","mujer",1
"778",2020-04-23,25,"Consulta","hombre",1
"779",2020-04-23,27,"Consulta","mujer",1
"780",2020-04-23,29,"Consulta","hombre",1
"781",2020-04-23,34,"Consulta","hombre",3
"782",2020-04-23,35,"Consulta","mujer",1
"783",2020-04-23,37,"Consulta","hombre",1
"784",2020-04-23,38,"Consulta","hombre",1
"785",2020-04-23,40,"Consulta","mujer",2
"786",2020-04-23,42,"Consulta","mujer",2
"787",2020-04-23,42,"Urgencia","mujer",1
"788",2020-04-23,49,"Consulta","mujer",1
"789",2020-04-23,51,"Consulta","hombre",1
"790",2020-04-23,53,"Consulta","mujer",1
"791",2020-04-23,54,"Consulta","mujer",1
"792",2020-04-23,55,"Consulta","mujer",1
"793",2020-04-23,56,"Urgencia","mujer",1
"794",2020-04-23,57,"Consulta","hombre",1
"795",2020-04-23,57,"Consulta","mujer",1
"796",2020-04-23,59,"Consulta","hombre",2
"797",2020-04-23,59,"Consulta","mujer",1
"798",2020-04-23,60,"Consulta","hombre",1
"799",2020-04-23,60,"Consulta","mujer",2
"800",2020-04-23,61,"Consulta","mujer",1
"801",2020-04-23,62,"Consulta","hombre",2
"802",2020-04-23,67,"Consulta","mujer",1
"803",2020-04-23,69,"Consulta","hombre",1
"804",2020-04-23,69,"Consulta","mujer",1
"805",2020-04-23,72,"Consulta","hombre",1
"806",2020-04-23,72,"Consulta","mujer",2
"807",2020-04-23,76,"Consulta","mujer",1
"808",2020-04-23,78,"Consulta","mujer",1
"809",2020-04-23,79,"Consulta","hombre",2
"810",2020-04-23,83,"Consulta","hombre",1
"811",2020-04-23,88,"Consulta","hombre",1
"812",2020-04-23,89,"Consulta","hombre",1
"813",2020-04-23,90,"Consulta","hombre",1
"814",2020-04-24,4,"Consulta","mujer",1
"815",2020-04-24,5,"Consulta","hombre",1
"816",2020-04-24,10,"Consulta","hombre",1
"817",2020-04-24,10,"Consulta","mujer",1
"818",2020-04-24,17,"Consulta","mujer",2
"819",2020-04-24,19,"Consulta","hombre",1
"820",2020-04-24,20,"Consulta","mujer",2
"821",2020-04-24,21,"Consulta","hombre",1
"822",2020-04-24,24,"Consulta","mujer",1
"823",2020-04-24,25,"Consulta","mujer",2
"824",2020-04-24,26,"Consulta","hombre",1
"825",2020-04-24,29,"Consulta","mujer",1
"826",2020-04-24,31,"Consulta","mujer",1
"827",2020-04-24,32,"Consulta","hombre",1
"828",2020-04-24,32,"Consulta","mujer",2
"829",2020-04-24,33,"Consulta","mujer",1
"830",2020-04-24,34,"Consulta","hombre",1
"831",2020-04-24,34,"Consulta","mujer",1
"832",2020-04-24,38,"Consulta","hombre",1
"833",2020-04-24,38,"Consulta","mujer",1
"834",2020-04-24,39,"Consulta","mujer",2
"835",2020-04-24,40,"Consulta","mujer",1
"836",2020-04-24,41,"Consulta","hombre",1
"837",2020-04-24,41,"Consulta","mujer",1
"838",2020-04-24,42,"Consulta","mujer",2
"839",2020-04-24,43,"Consulta","mujer",3
"840",2020-04-24,44,"Consulta","mujer",2
"841",2020-04-24,45,"Consulta","mujer",3
"842",2020-04-24,46,"Consulta","mujer",3
"843",2020-04-24,47,"Consulta","hombre",1
"844",2020-04-24,47,"Consulta","mujer",2
"845",2020-04-24,48,"Consulta","hombre",1
"846",2020-04-24,48,"Consulta","mujer",6
"847",2020-04-24,49,"Consulta","hombre",2
"848",2020-04-24,50,"Consulta","hombre",2
"849",2020-04-24,50,"Consulta","mujer",3
"850",2020-04-24,51,"Consulta","hombre",2
"851",2020-04-24,51,"Consulta","mujer",4
"852",2020-04-24,52,"Consulta","hombre",2
"853",2020-04-24,52,"Consulta","mujer",7
"854",2020-04-24,53,"Consulta","hombre",1
"855",2020-04-24,53,"Consulta","mujer",4
"856",2020-04-24,54,"Consulta","mujer",3
"857",2020-04-24,55,"Consulta","hombre",2
"858",2020-04-24,55,"Consulta","mujer",5
"859",2020-04-24,56,"Consulta","hombre",1
"860",2020-04-24,56,"Consulta","mujer",2
"861",2020-04-24,57,"Consulta","mujer",5
"862",2020-04-24,58,"Consulta","hombre",2
"863",2020-04-24,58,"Consulta","mujer",4
"864",2020-04-24,59,"Consulta","hombre",6
"865",2020-04-24,59,"Consulta","mujer",5
"866",2020-04-24,60,"Consulta","hombre",5
"867",2020-04-24,60,"Consulta","mujer",2
"868",2020-04-24,61,"Consulta","hombre",3
"869",2020-04-24,61,"Consulta","mujer",4
"870",2020-04-24,62,"Consulta","hombre",1
"871",2020-04-24,62,"Consulta","mujer",3
"872",2020-04-24,63,"Consulta","mujer",3
"873",2020-04-24,64,"Consulta","hombre",1
"874",2020-04-24,64,"Consulta","mujer",2
"875",2020-04-24,65,"Consulta","hombre",1
"876",2020-04-24,65,"Consulta","mujer",3
"877",2020-04-24,66,"Consulta","mujer",4
"878",2020-04-24,67,"Consulta","hombre",4
"879",2020-04-24,67,"Consulta","mujer",3
"880",2020-04-24,68,"Consulta","hombre",2
"881",2020-04-24,68,"Consulta","mujer",5
"882",2020-04-24,69,"Consulta","hombre",2
"883",2020-04-24,70,"Consulta","hombre",1
"884",2020-04-24,70,"Consulta","mujer",3
"885",2020-04-24,71,"Consulta","hombre",2
"886",2020-04-24,71,"Consulta","mujer",3
"887",2020-04-24,72,"Consulta","hombre",2
"888",2020-04-24,72,"Consulta","mujer",4
"889",2020-04-24,73,"Consulta","hombre",3
"890",2020-04-24,74,"Consulta","hombre",2
"891",2020-04-24,74,"Consulta","mujer",5
"892",2020-04-24,75,"Consulta","hombre",2
"893",2020-04-24,75,"Consulta","mujer",4
"894",2020-04-24,76,"Consulta","hombre",1
"895",2020-04-24,76,"Consulta","mujer",4
"896",2020-04-24,77,"Consulta","hombre",1
"897",2020-04-24,77,"Consulta","mujer",4
"898",2020-04-24,78,"Consulta","hombre",2
"899",2020-04-24,78,"Consulta","mujer",3
"900",2020-04-24,79,"Consulta","hombre",4
"901",2020-04-24,80,"Consulta","hombre",5
"902",2020-04-24,80,"Consulta","mujer",3
"903",2020-04-24,81,"Consulta","hombre",1
"904",2020-04-24,81,"Consulta","mujer",4
"905",2020-04-24,82,"Consulta","hombre",3
"906",2020-04-24,82,"Consulta","mujer",3
"907",2020-04-24,83,"Consulta","mujer",2
"908",2020-04-24,84,"Consulta","hombre",2
"909",2020-04-24,84,"Consulta","mujer",2
"910",2020-04-24,85,"Consulta","mujer",2
"911",2020-04-24,86,"Consulta","hombre",2
"912",2020-04-24,86,"Consulta","mujer",2
"913",2020-04-24,87,"Consulta","hombre",1
"914",2020-04-24,87,"Consulta","mujer",1
"915",2020-04-24,94,"Consulta","hombre",1
"916",2020-04-25,0,"Consulta","hombre",1
"917",2020-04-25,10,"Consulta","hombre",1
"918",2020-04-25,21,"Consulta","hombre",1
"919",2020-04-25,24,"Consulta","hombre",1
"920",2020-04-25,28,"Consulta","mujer",1
"921",2020-04-25,33,"Consulta","mujer",1
"922",2020-04-25,51,"Consulta","hombre",1
"923",2020-04-25,56,"Consulta","mujer",1
"924",2020-04-25,59,"Hospitalizacion","hombre",1
"925",2020-04-25,61,"Consulta","mujer",1
"926",2020-04-25,69,"Hospitalizacion","hombre",1
"927",2020-04-25,72,"Consulta","hombre",1
"928",2020-04-25,72,"Consulta","mujer",1
"929",2020-04-25,83,"Consulta","hombre",1
"930",2020-04-25,83,"Urgencia","hombre",1
"931",2020-04-25,85,"Hospitalizacion","mujer",1
"932",2020-04-26,0,"Consulta","hombre",1
"933",2020-04-26,22,"Consulta","hombre",1
"934",2020-04-26,26,"Consulta","mujer",1
"935",2020-04-26,26,"Hospitalizacion","hombre",1
"936",2020-04-26,26,"Hospitalizacion","mujer",1
"937",2020-04-26,35,"Consulta","hombre",1
"938",2020-04-26,54,"Consulta","hombre",1
"939",2020-04-26,57,"Consulta","hombre",1
"940",2020-04-26,59,"Consulta","hombre",1
"941",2020-04-26,59,"Consulta","mujer",1
"942",2020-04-26,61,"Consulta","mujer",1
"943",2020-04-26,64,"Consulta","mujer",1
"944",2020-04-26,72,"Consulta","hombre",1
"945",2020-04-26,72,"Consulta","mujer",1
"946",2020-04-26,83,"Consulta","hombre",1
"947",2020-04-27,5,"Consulta","hombre",1
"948",2020-04-27,21,"Consulta","hombre",1
"949",2020-04-27,22,"Consulta","hombre",1
"950",2020-04-27,24,"Consulta","mujer",2
"951",2020-04-27,25,"Consulta","hombre",1
"952",2020-04-27,25,"Consulta","mujer",1
"953",2020-04-27,25,"Urgencia","hombre",1
"954",2020-04-27,26,"Consulta","hombre",1
"955",2020-04-27,29,"Consulta","hombre",1
"956",2020-04-27,29,"Consulta","mujer",1
"957",2020-04-27,32,"Consulta","mujer",2
"958",2020-04-27,33,"Consulta","mujer",1
"959",2020-04-27,35,"Consulta","hombre",3
"960",2020-04-27,35,"Consulta","mujer",1
"961",2020-04-27,37,"Consulta","mujer",3
"962",2020-04-27,38,"Consulta","hombre",1
"963",2020-04-27,38,"Consulta","mujer",2
"964",2020-04-27,39,"Consulta","hombre",1
"965",2020-04-27,40,"Consulta","mujer",1
"966",2020-04-27,41,"Consulta","hombre",2
"967",2020-04-27,41,"Consulta","mujer",2
"968",2020-04-27,42,"Consulta","mujer",2
"969",2020-04-27,43,"Consulta","hombre",1
"970",2020-04-27,43,"Consulta","mujer",3
"971",2020-04-27,43,"Urgencia","mujer",1
"972",2020-04-27,44,"Consulta","hombre",1
"973",2020-04-27,44,"Consulta","mujer",4
"974",2020-04-27,45,"Consulta","mujer",5
"975",2020-04-27,46,"Consulta","mujer",2
"976",2020-04-27,47,"Consulta","hombre",3
"977",2020-04-27,47,"Consulta","mujer",1
"978",2020-04-27,48,"Consulta","hombre",2
"979",2020-04-27,48,"Consulta","mujer",5
"980",2020-04-27,49,"Consulta","mujer",7
"981",2020-04-27,50,"Consulta","hombre",2
"982",2020-04-27,50,"Consulta","mujer",1
"983",2020-04-27,51,"Consulta","hombre",1
"984",2020-04-27,51,"Consulta","mujer",12
"985",2020-04-27,52,"Consulta","hombre",3
"986",2020-04-27,52,"Consulta","mujer",8
"987",2020-04-27,53,"Consulta","hombre",2
"988",2020-04-27,53,"Consulta","mujer",2
"989",2020-04-27,54,"Consulta","hombre",2
"990",2020-04-27,54,"Consulta","mujer",5
"991",2020-04-27,55,"Consulta","hombre",2
"992",2020-04-27,55,"Consulta","mujer",5
"993",2020-04-27,56,"Consulta","hombre",2
"994",2020-04-27,56,"Consulta","mujer",9
"995",2020-04-27,57,"Consulta","mujer",4
"996",2020-04-27,57,"Hospitalizacion","hombre",1
"997",2020-04-27,58,"Consulta","mujer",5
"998",2020-04-27,59,"Consulta","hombre",2
"999",2020-04-27,59,"Consulta","mujer",5
"1000",2020-04-27,60,"Consulta","hombre",2
"1001",2020-04-27,60,"Consulta","mujer",1
"1002",2020-04-27,61,"Consulta","hombre",1
"1003",2020-04-27,61,"Consulta","mujer",5
"1004",2020-04-27,62,"Consulta","hombre",5
"1005",2020-04-27,62,"Consulta","mujer",4
"1006",2020-04-27,63,"Consulta","hombre",1
"1007",2020-04-27,63,"Consulta","mujer",7
"1008",2020-04-27,64,"Consulta","hombre",1
"1009",2020-04-27,64,"Consulta","mujer",2
"1010",2020-04-27,65,"Consulta","hombre",1
"1011",2020-04-27,65,"Consulta","mujer",6
"1012",2020-04-27,66,"Consulta","hombre",1
"1013",2020-04-27,66,"Consulta","mujer",7
"1014",2020-04-27,67,"Consulta","hombre",1
"1015",2020-04-27,67,"Consulta","mujer",2
"1016",2020-04-27,68,"Consulta","mujer",2
"1017",2020-04-27,69,"Consulta","mujer",4
"1018",2020-04-27,70,"Consulta","mujer",3
"1019",2020-04-27,71,"Consulta","hombre",3
"1020",2020-04-27,71,"Consulta","mujer",2
"1021",2020-04-27,72,"Consulta","hombre",1
"1022",2020-04-27,72,"Consulta","mujer",3
"1023",2020-04-27,74,"Consulta","hombre",2
"1024",2020-04-27,74,"Consulta","mujer",1
"1025",2020-04-27,75,"Consulta","hombre",2
"1026",2020-04-27,75,"Consulta","mujer",1
"1027",2020-04-27,76,"Consulta","hombre",2
"1028",2020-04-27,76,"Consulta","mujer",3
"1029",2020-04-27,77,"Consulta","mujer",1
"1030",2020-04-27,78,"Consulta","mujer",3
"1031",2020-04-27,79,"Consulta","hombre",1
"1032",2020-04-27,79,"Consulta","mujer",2
"1033",2020-04-27,80,"Consulta","mujer",5
"1034",2020-04-27,81,"Consulta","hombre",2
"1035",2020-04-27,81,"Consulta","mujer",1
"1036",2020-04-27,82,"Consulta","mujer",3
"1037",2020-04-27,83,"Consulta","hombre",3
"1038",2020-04-27,83,"Consulta","mujer",1
"1039",2020-04-27,84,"Consulta","hombre",1
"1040",2020-04-27,84,"Consulta","mujer",1
"1041",2020-04-27,85,"Consulta","mujer",2
"1042",2020-04-27,88,"Consulta","hombre",1
"1043",2020-04-27,88,"Consulta","mujer",1
"1044",2020-04-27,89,"Consulta","hombre",1
"1045",2020-04-27,90,"Consulta","mujer",2
"1046",2020-04-27,92,"Consulta","hombre",1
"1047",2020-04-27,92,"Consulta","mujer",1
"1048",2020-04-27,93,"Consulta","mujer",1
"1049",2020-04-27,96,"Consulta","mujer",1
"1050",2020-04-27,99,"Consulta","mujer",1
"1051",2020-04-28,5,"Consulta","hombre",1
"1052",2020-04-28,5,"Consulta","mujer",1
"1053",2020-04-28,18,"Consulta","mujer",1
"1054",2020-04-28,20,"Consulta","mujer",1
"1055",2020-04-28,22,"Consulta","mujer",1
"1056",2020-04-28,23,"Consulta","mujer",1
"1057",2020-04-28,23,"Urgencia","mujer",1
"1058",2020-04-28,26,"Consulta","hombre",2
"1059",2020-04-28,27,"Consulta","hombre",2
"1060",2020-04-28,27,"Consulta","mujer",1
"1061",2020-04-28,29,"Consulta","hombre",1
"1062",2020-04-28,29,"Consulta","mujer",2
"1063",2020-04-28,30,"Consulta","mujer",2
"1064",2020-04-28,32,"Consulta","hombre",1
"1065",2020-04-28,34,"Consulta","hombre",1
"1066",2020-04-28,34,"Consulta","mujer",4
"1067",2020-04-28,36,"Consulta","mujer",1
"1068",2020-04-28,37,"Consulta","hombre",1
"1069",2020-04-28,38,"Consulta","hombre",1
"1070",2020-04-28,38,"Consulta","mujer",2
"1071",2020-04-28,39,"Consulta","mujer",1
"1072",2020-04-28,40,"Consulta","mujer",1
"1073",2020-04-28,42,"Consulta","hombre",1
"1074",2020-04-28,42,"Consulta","mujer",2
"1075",2020-04-28,43,"Consulta","mujer",2
"1076",2020-04-28,44,"Consulta","mujer",2
"1077",2020-04-28,45,"Consulta","hombre",1
"1078",2020-04-28,45,"Consulta","mujer",1
"1079",2020-04-28,46,"Consulta","hombre",1
"1080",2020-04-28,46,"Consulta","mujer",2
"1081",2020-04-28,47,"Consulta","mujer",3
